Node	Time	ActivationFactorDwnRegulation
74	19	0
75	19	0
76	19	1
77	19	0
78	19	0
79	19	0
80	19	1
81	19	1
82	19	0
83	19	0
84	19	1
85	19	1
86	19	0
87	19	1
88	19	0
89	19	0
90	19	1
91	19	0
92	19	0
93	19	1
94	19	0
95	19	1
96	19	1
97	19	0
98	19	0
99	19	0
100	19	0
101	19	1
102	19	1
103	19	0
104	19	1
105	19	1
106	19	0
107	19	0
108	19	1
109	19	0
110	19	1
111	19	0
112	19	0
58	20	0
59	20	0
60	20	0
61	20	0
62	20	0
63	20	0
64	20	1
65	20	0
66	20	1
67	20	0
68	20	0
69	20	0
70	20	0
71	20	1
72	20	0
73	20	0
74	20	0
75	20	0
76	20	1
77	20	0
78	20	1
79	20	1
80	20	0
81	20	1
82	20	1
83	20	1
84	20	0
85	20	0
86	20	0
87	20	0
88	20	1
89	20	0
90	20	1
91	20	0
92	20	0
93	20	1
94	20	0
95	20	1
96	20	1
97	20	0
98	20	0
99	20	0
100	20	1
101	20	1
102	20	1
103	20	1
104	20	0
105	20	0
106	20	1
107	20	0
108	20	0
109	20	1
110	20	0
111	20	1
112	20	0
58	21	0
59	21	0
60	21	1
61	21	0
62	21	1
63	21	0
64	21	0
65	21	0
66	21	0
67	21	1
68	21	1
69	21	0
70	21	0
71	21	1
72	21	1
73	21	1
74	21	1
75	21	1
76	21	1
77	21	0
78	21	0
79	21	0
80	21	0
81	21	0
82	21	1
83	21	0
84	21	1
85	21	0
86	21	0
87	21	1
88	21	0
89	21	0
90	21	1
91	21	0
92	21	1
93	21	0
94	21	1
95	21	0
96	21	1
97	21	0
98	21	1
99	21	0
100	21	1
101	21	1
102	21	0
103	21	0
104	21	1
105	21	1
106	21	1
107	21	0
108	21	0
109	21	0
110	21	0
111	21	0
112	21	0
58	22	0
59	22	0
60	22	0
61	22	1
62	22	1
63	22	1
64	22	1
65	22	1
66	22	0
67	22	0
68	22	0
69	22	0
70	22	0
71	22	1
72	22	0
73	22	0
74	22	0
75	22	1
76	22	1
77	22	0
78	22	0
79	22	0
80	22	0
81	22	0
82	22	1
83	22	1
84	22	0
85	22	0
86	22	0
87	22	0
88	22	1
89	22	1
90	22	0
91	22	0
92	22	0
93	22	0
94	22	1
95	22	1
96	22	0
97	22	1
98	22	1
99	22	1
100	22	0
101	22	0
102	22	0
103	22	1
104	22	1
105	22	0
106	22	0
107	22	0
108	22	0
109	22	0
110	22	0
111	22	0
112	22	0
58	23	0
59	23	0
60	23	0
61	23	1
62	23	0
63	23	0
64	23	1
65	23	1
66	23	1
67	23	1
68	23	0
69	23	1
70	23	0
71	23	1
72	23	0
73	23	0
74	23	0
75	23	0
76	23	0
77	23	0
78	23	1
79	23	1
80	23	1
81	23	1
82	23	0
83	23	0
84	23	0
85	23	0
86	23	1
87	23	0
88	23	0
89	23	0
90	23	0
91	23	0
92	23	0
93	23	1
94	23	1
95	23	0
96	23	0
97	23	1
98	23	1
99	23	0
100	23	0
101	23	0
102	23	0
103	23	1
104	23	0
105	23	1
106	23	1
107	23	1
108	23	0
109	23	1
110	23	0
111	23	0
112	23	1
58	24	0
59	24	1
60	24	0
61	24	1
62	24	0
63	24	0
64	24	0
65	24	0
66	24	0
67	24	0
68	24	1
69	24	1
70	24	1
71	24	0
72	24	0
73	24	1
74	24	1
75	24	1
76	24	0
77	24	0
78	24	0
79	24	0
80	24	0
81	24	0
82	24	0
83	24	0
84	24	1
85	24	1
86	24	0
87	24	0
88	24	0
89	24	0
90	24	1
91	24	1
92	24	0
93	24	0
94	24	1
95	24	1
96	24	0
97	24	1
98	24	0
99	24	1
100	24	0
101	24	0
102	24	1
103	24	0
104	24	1
105	24	0
106	24	0
107	24	0
108	24	0
109	24	1
110	24	0
111	24	1
112	24	0
