Node	Time	ActivationFactorUpRegulation
74	19	0
75	19	1
76	19	1
77	19	1
78	19	0
79	19	1
80	19	1
81	19	0
82	19	0
83	19	0
84	19	0
85	19	0
86	19	0
87	19	0
88	19	1
89	19	1
90	19	1
91	19	0
92	19	1
93	19	0
94	19	1
95	19	1
96	19	0
97	19	0
98	19	0
99	19	1
100	19	0
101	19	0
102	19	0
103	19	1
104	19	0
105	19	1
106	19	0
107	19	0
108	19	0
109	19	1
110	19	0
111	19	1
112	19	1
58	20	0
59	20	0
60	20	0
61	20	0
62	20	0
63	20	1
64	20	0
65	20	1
66	20	0
67	20	0
68	20	1
69	20	0
70	20	1
71	20	1
72	20	1
73	20	0
74	20	1
75	20	1
76	20	0
77	20	0
78	20	0
79	20	0
80	20	1
81	20	1
82	20	0
83	20	0
84	20	1
85	20	0
86	20	1
87	20	1
88	20	0
89	20	0
90	20	0
91	20	1
92	20	1
93	20	1
94	20	0
95	20	1
96	20	0
97	20	0
98	20	0
99	20	0
100	20	1
101	20	1
102	20	1
103	20	1
104	20	0
105	20	0
106	20	1
107	20	0
108	20	0
109	20	0
110	20	0
111	20	0
112	20	1
58	21	1
59	21	1
60	21	1
61	21	0
62	21	1
63	21	0
64	21	0
65	21	0
66	21	0
67	21	1
68	21	0
69	21	0
70	21	0
71	21	1
72	21	0
73	21	1
74	21	0
75	21	0
76	21	1
77	21	0
78	21	0
79	21	0
80	21	1
81	21	0
82	21	1
83	21	1
84	21	1
85	21	0
86	21	1
87	21	0
88	21	0
89	21	0
90	21	1
91	21	0
92	21	0
93	21	1
94	21	0
95	21	0
96	21	0
97	21	1
98	21	1
99	21	0
100	21	1
101	21	1
102	21	1
103	21	1
104	21	0
105	21	1
106	21	0
107	21	0
108	21	1
109	21	1
110	21	0
111	21	1
112	21	1
58	22	1
59	22	0
60	22	1
61	22	0
62	22	0
63	22	0
64	22	0
65	22	0
66	22	1
67	22	0
68	22	0
69	22	0
70	22	0
71	22	0
72	22	1
73	22	1
74	22	0
75	22	0
76	22	1
77	22	1
78	22	0
79	22	1
80	22	0
81	22	0
82	22	0
83	22	0
84	22	1
85	22	0
86	22	0
87	22	0
88	22	0
89	22	0
90	22	1
91	22	0
92	22	0
93	22	1
94	22	0
95	22	0
96	22	1
97	22	0
98	22	1
99	22	1
100	22	1
101	22	0
102	22	1
103	22	1
104	22	1
105	22	0
106	22	0
107	22	0
108	22	1
109	22	1
110	22	0
111	22	1
112	22	0
58	23	0
59	23	0
60	23	0
61	23	1
62	23	0
63	23	1
64	23	1
65	23	0
66	23	0
67	23	0
68	23	1
69	23	0
70	23	1
71	23	1
72	23	0
73	23	0
74	23	0
75	23	0
76	23	1
77	23	1
78	23	1
79	23	1
80	23	0
81	23	1
82	23	0
83	23	0
84	23	0
85	23	1
86	23	0
87	23	0
88	23	1
89	23	0
90	23	0
91	23	0
92	23	0
93	23	1
94	23	0
95	23	0
96	23	0
97	23	0
98	23	1
99	23	0
100	23	1
101	23	1
102	23	1
103	23	1
104	23	0
105	23	0
106	23	1
107	23	0
108	23	1
109	23	0
110	23	1
111	23	0
112	23	0
58	24	1
59	24	1
60	24	0
61	24	0
62	24	1
63	24	0
64	24	0
65	24	0
66	24	0
67	24	1
68	24	0
69	24	0
70	24	1
71	24	0
72	24	0
73	24	1
74	24	0
75	24	0
76	24	0
77	24	1
78	24	1
79	24	0
80	24	0
81	24	0
82	24	1
83	24	0
84	24	1
85	24	0
86	24	0
87	24	1
88	24	1
89	24	0
90	24	0
91	24	1
92	24	0
93	24	0
94	24	0
95	24	0
96	24	0
97	24	0
98	24	0
99	24	1
100	24	1
101	24	0
102	24	1
103	24	1
104	24	0
105	24	1
106	24	0
107	24	0
108	24	0
109	24	0
110	24	1
111	24	0
112	24	0
