Node	Time	Technology	AvailabilityFactor
67	9	GasBoiler_CCS	0.98
67	10	GasBoiler_CCS	0.98
67	11	GasBoiler_CCS	0.98
67	12	GasBoiler_CCS	0.98
67	13	GasBoiler_CCS	0.98
67	14	GasBoiler_CCS	0.98
67	15	GasBoiler_CCS	0.98
67	16	GasBoiler_CCS	0.98
67	17	GasBoiler_CCS	0.98
67	18	GasBoiler_CCS	0.98
67	19	GasBoiler_CCS	0.98
67	20	GasBoiler_CCS	0.98
67	21	GasBoiler_CCS	0.98
67	22	GasBoiler_CCS	0.98
67	23	GasBoiler_CCS	0.98
67	24	GasBoiler_CCS	0.98
67	1	CHP	0.8
67	2	CHP	0.8
67	3	CHP	0.8
67	4	CHP	0.8
67	5	CHP	0.8
67	6	CHP	0.8
67	7	CHP	0.8
67	8	CHP	0.8
67	9	CHP	0.8
67	10	CHP	0.8
67	11	CHP	0.8
67	12	CHP	0.8
67	13	CHP	0.8
67	14	CHP	0.8
67	15	CHP	0.8
67	16	CHP	0.8
67	17	CHP	0.8
67	18	CHP	0.8
67	19	CHP	0.8
67	20	CHP	0.8
67	21	CHP	0.8
67	22	CHP	0.8
67	23	CHP	0.8
67	24	CHP	0.8
67	1	CHP_CCS	0.8
67	2	CHP_CCS	0.8
67	3	CHP_CCS	0.8
67	4	CHP_CCS	0.8
67	5	CHP_CCS	0.8
67	6	CHP_CCS	0.8
67	7	CHP_CCS	0.8
67	8	CHP_CCS	0.8
67	9	CHP_CCS	0.8
67	10	CHP_CCS	0.8
67	11	CHP_CCS	0.8
67	12	CHP_CCS	0.8
67	13	CHP_CCS	0.8
67	14	CHP_CCS	0.8
67	15	CHP_CCS	0.8
67	16	CHP_CCS	0.8
67	17	CHP_CCS	0.8
67	18	CHP_CCS	0.8
67	19	CHP_CCS	0.8
67	20	CHP_CCS	0.8
67	21	CHP_CCS	0.8
67	22	CHP_CCS	0.8
67	23	CHP_CCS	0.8
67	24	CHP_CCS	0.8
67	1	Biogas_Grid	0.9
67	2	Biogas_Grid	0.9
67	3	Biogas_Grid	0.9
67	4	Biogas_Grid	0.9
67	5	Biogas_Grid	0.9
67	6	Biogas_Grid	0.9
67	7	Biogas_Grid	0.9
67	8	Biogas_Grid	0.9
67	9	Biogas_Grid	0.9
67	10	Biogas_Grid	0.9
67	11	Biogas_Grid	0.9
67	12	Biogas_Grid	0.9
67	13	Biogas_Grid	0.9
67	14	Biogas_Grid	0.9
67	15	Biogas_Grid	0.9
67	16	Biogas_Grid	0.9
67	17	Biogas_Grid	0.9
67	18	Biogas_Grid	0.9
67	19	Biogas_Grid	0.9
67	20	Biogas_Grid	0.9
67	21	Biogas_Grid	0.9
67	22	Biogas_Grid	0.9
67	23	Biogas_Grid	0.9
67	24	Biogas_Grid	0.9
67	1	CH4_Grid	0.8
67	2	CH4_Grid	0.8
67	3	CH4_Grid	0.8
67	4	CH4_Grid	0.8
67	5	CH4_Grid	0.8
67	6	CH4_Grid	0.8
67	7	CH4_Grid	0.8
67	8	CH4_Grid	0.8
67	9	CH4_Grid	0.8
67	10	CH4_Grid	0.8
67	11	CH4_Grid	0.8
67	12	CH4_Grid	0.8
67	13	CH4_Grid	0.8
67	14	CH4_Grid	0.8
67	15	CH4_Grid	0.8
67	16	CH4_Grid	0.8
67	17	CH4_Grid	0.8
67	18	CH4_Grid	0.8
67	19	CH4_Grid	0.8
67	20	CH4_Grid	0.8
67	21	CH4_Grid	0.8
67	22	CH4_Grid	0.8
67	23	CH4_Grid	0.8
67	24	CH4_Grid	0.8
67	1	CH4_H2_Mixer	1.0
67	2	CH4_H2_Mixer	1.0
67	3	CH4_H2_Mixer	1.0
67	4	CH4_H2_Mixer	1.0
67	5	CH4_H2_Mixer	1.0
67	6	CH4_H2_Mixer	1.0
67	7	CH4_H2_Mixer	1.0
67	8	CH4_H2_Mixer	1.0
67	9	CH4_H2_Mixer	1.0
67	10	CH4_H2_Mixer	1.0
67	11	CH4_H2_Mixer	1.0
67	12	CH4_H2_Mixer	1.0
67	13	CH4_H2_Mixer	1.0
67	14	CH4_H2_Mixer	1.0
67	15	CH4_H2_Mixer	1.0
67	16	CH4_H2_Mixer	1.0
67	17	CH4_H2_Mixer	1.0
67	18	CH4_H2_Mixer	1.0
67	19	CH4_H2_Mixer	1.0
67	20	CH4_H2_Mixer	1.0
67	21	CH4_H2_Mixer	1.0
67	22	CH4_H2_Mixer	1.0
67	23	CH4_H2_Mixer	1.0
67	24	CH4_H2_Mixer	1.0
67	1	DieselReserveGenerator	0.0
67	2	DieselReserveGenerator	0.0
67	3	DieselReserveGenerator	0.0
67	4	DieselReserveGenerator	0.0
67	5	DieselReserveGenerator	0.0
67	6	DieselReserveGenerator	0.0
67	7	DieselReserveGenerator	0.0
67	8	DieselReserveGenerator	0.0
67	9	DieselReserveGenerator	0.0
67	10	DieselReserveGenerator	0.0
67	11	DieselReserveGenerator	0.0
67	12	DieselReserveGenerator	0.0
67	13	DieselReserveGenerator	0.0
67	14	DieselReserveGenerator	0.0
67	15	DieselReserveGenerator	0.0
67	16	DieselReserveGenerator	0.0
67	17	DieselReserveGenerator	0.0
67	18	DieselReserveGenerator	0.0
67	19	DieselReserveGenerator	0.0
67	20	DieselReserveGenerator	0.0
67	21	DieselReserveGenerator	0.0
67	22	DieselReserveGenerator	0.0
67	23	DieselReserveGenerator	0.0
67	24	DieselReserveGenerator	0.0
67	1	H2_Grid	0.8
67	2	H2_Grid	0.8
67	3	H2_Grid	0.8
67	4	H2_Grid	0.8
67	5	H2_Grid	0.8
67	6	H2_Grid	0.8
67	7	H2_Grid	0.8
67	8	H2_Grid	0.8
67	9	H2_Grid	0.8
67	10	H2_Grid	0.8
67	11	H2_Grid	0.8
67	12	H2_Grid	0.8
67	13	H2_Grid	0.8
67	14	H2_Grid	0.8
67	15	H2_Grid	0.8
67	16	H2_Grid	0.8
67	17	H2_Grid	0.8
67	18	H2_Grid	0.8
67	19	H2_Grid	0.8
67	20	H2_Grid	0.8
67	21	H2_Grid	0.8
67	22	H2_Grid	0.8
67	23	H2_Grid	0.8
67	24	H2_Grid	0.8
68	1	Power_Grid	1.0
68	2	Power_Grid	1.0
68	3	Power_Grid	1.0
68	4	Power_Grid	1.0
68	5	Power_Grid	1.0
68	6	Power_Grid	1.0
68	7	Power_Grid	1.0
68	8	Power_Grid	1.0
68	9	Power_Grid	1.0
68	10	Power_Grid	1.0
68	11	Power_Grid	1.0
68	12	Power_Grid	1.0
68	13	Power_Grid	1.0
68	14	Power_Grid	1.0
68	15	Power_Grid	1.0
68	16	Power_Grid	1.0
68	17	Power_Grid	1.0
68	18	Power_Grid	1.0
68	19	Power_Grid	1.0
68	20	Power_Grid	1.0
68	21	Power_Grid	1.0
68	22	Power_Grid	1.0
68	23	Power_Grid	1.0
68	24	Power_Grid	1.0
68	1	ElectricBoiler	0.98
68	2	ElectricBoiler	0.98
68	3	ElectricBoiler	0.98
68	4	ElectricBoiler	0.98
68	5	ElectricBoiler	0.98
68	6	ElectricBoiler	0.98
68	7	ElectricBoiler	0.98
68	8	ElectricBoiler	0.98
68	9	ElectricBoiler	0.98
68	10	ElectricBoiler	0.98
68	11	ElectricBoiler	0.98
68	12	ElectricBoiler	0.98
68	13	ElectricBoiler	0.98
68	14	ElectricBoiler	0.98
68	15	ElectricBoiler	0.98
68	16	ElectricBoiler	0.98
68	17	ElectricBoiler	0.98
68	18	ElectricBoiler	0.98
68	19	ElectricBoiler	0.98
68	20	ElectricBoiler	0.98
68	21	ElectricBoiler	0.98
68	22	ElectricBoiler	0.98
68	23	ElectricBoiler	0.98
68	24	ElectricBoiler	0.98
68	1	HP_LT	0.98
68	2	HP_LT	0.98
68	3	HP_LT	0.98
68	4	HP_LT	0.98
68	5	HP_LT	0.98
68	6	HP_LT	0.98
68	7	HP_LT	0.98
68	8	HP_LT	0.98
68	9	HP_LT	0.98
68	10	HP_LT	0.98
68	11	HP_LT	0.98
68	12	HP_LT	0.98
68	13	HP_LT	0.98
68	14	HP_LT	0.98
68	15	HP_LT	0.98
68	16	HP_LT	0.98
68	17	HP_LT	0.98
68	18	HP_LT	0.98
68	19	HP_LT	0.98
68	20	HP_LT	0.98
68	21	HP_LT	0.98
68	22	HP_LT	0.98
68	23	HP_LT	0.98
68	24	HP_LT	0.98
68	1	HP_MT	0.98
68	2	HP_MT	0.98
68	3	HP_MT	0.98
68	4	HP_MT	0.98
68	5	HP_MT	0.98
68	6	HP_MT	0.98
68	7	HP_MT	0.98
68	8	HP_MT	0.98
68	9	HP_MT	0.98
68	10	HP_MT	0.98
68	11	HP_MT	0.98
68	12	HP_MT	0.98
68	13	HP_MT	0.98
68	14	HP_MT	0.98
68	15	HP_MT	0.98
68	16	HP_MT	0.98
68	17	HP_MT	0.98
68	18	HP_MT	0.98
68	19	HP_MT	0.98
68	20	HP_MT	0.98
68	21	HP_MT	0.98
68	22	HP_MT	0.98
68	23	HP_MT	0.98
68	24	HP_MT	0.98
68	1	PV	0.0
68	2	PV	0.0
68	3	PV	0.0
68	4	PV	0.0
68	5	PV	0.0
68	6	PV	0.0
68	7	PV	0.0
68	8	PV	0.0
68	9	PV	0.006
68	10	PV	0.016
68	11	PV	0.023
68	12	PV	0.032
68	13	PV	0.045
68	14	PV	0.068
68	15	PV	0.081
68	16	PV	0.043
68	17	PV	0.002
68	18	PV	0.0
68	19	PV	0.0
68	20	PV	0.0
68	21	PV	0.0
68	22	PV	0.0
68	23	PV	0.0
68	24	PV	0.0
68	1	P2G	0.98
68	2	P2G	0.98
68	3	P2G	0.98
68	4	P2G	0.98
68	5	P2G	0.98
68	6	P2G	0.98
68	7	P2G	0.98
68	8	P2G	0.98
68	9	P2G	0.98
68	10	P2G	0.98
68	11	P2G	0.98
68	12	P2G	0.98
68	13	P2G	0.98
68	14	P2G	0.98
68	15	P2G	0.98
68	16	P2G	0.98
68	17	P2G	0.98
68	18	P2G	0.98
68	19	P2G	0.98
68	20	P2G	0.98
68	21	P2G	0.98
68	22	P2G	0.98
68	23	P2G	0.98
68	24	P2G	0.98
68	1	G2P	0.98
68	2	G2P	0.98
68	3	G2P	0.98
68	4	G2P	0.98
68	5	G2P	0.98
68	6	G2P	0.98
68	7	G2P	0.98
68	8	G2P	0.98
68	9	G2P	0.98
68	10	G2P	0.98
68	11	G2P	0.98
68	12	G2P	0.98
68	13	G2P	0.98
68	14	G2P	0.98
68	15	G2P	0.98
68	16	G2P	0.98
68	17	G2P	0.98
68	18	G2P	0.98
68	19	G2P	0.98
68	20	G2P	0.98
68	21	G2P	0.98
68	22	G2P	0.98
68	23	G2P	0.98
68	24	G2P	0.98
68	1	GasBoiler	0.98
68	2	GasBoiler	0.98
68	3	GasBoiler	0.98
68	4	GasBoiler	0.98
68	5	GasBoiler	0.98
68	6	GasBoiler	0.98
68	7	GasBoiler	0.98
68	8	GasBoiler	0.98
68	9	GasBoiler	0.98
68	10	GasBoiler	0.98
68	11	GasBoiler	0.98
68	12	GasBoiler	0.98
68	13	GasBoiler	0.98
68	14	GasBoiler	0.98
68	15	GasBoiler	0.98
68	16	GasBoiler	0.98
68	17	GasBoiler	0.98
68	18	GasBoiler	0.98
68	19	GasBoiler	0.98
68	20	GasBoiler	0.98
68	21	GasBoiler	0.98
68	22	GasBoiler	0.98
68	23	GasBoiler	0.98
68	24	GasBoiler	0.98
68	1	GasBoiler_CCS	0.98
68	2	GasBoiler_CCS	0.98
68	3	GasBoiler_CCS	0.98
68	4	GasBoiler_CCS	0.98
68	5	GasBoiler_CCS	0.98
68	6	GasBoiler_CCS	0.98
68	7	GasBoiler_CCS	0.98
68	8	GasBoiler_CCS	0.98
68	9	GasBoiler_CCS	0.98
68	10	GasBoiler_CCS	0.98
68	11	GasBoiler_CCS	0.98
68	12	GasBoiler_CCS	0.98
68	13	GasBoiler_CCS	0.98
68	14	GasBoiler_CCS	0.98
68	15	GasBoiler_CCS	0.98
68	16	GasBoiler_CCS	0.98
68	17	GasBoiler_CCS	0.98
68	18	GasBoiler_CCS	0.98
68	19	GasBoiler_CCS	0.98
68	20	GasBoiler_CCS	0.98
68	21	GasBoiler_CCS	0.98
68	22	GasBoiler_CCS	0.98
68	23	GasBoiler_CCS	0.98
68	24	GasBoiler_CCS	0.98
68	1	CHP	0.8
68	2	CHP	0.8
68	3	CHP	0.8
68	4	CHP	0.8
68	5	CHP	0.8
68	6	CHP	0.8
68	7	CHP	0.8
68	8	CHP	0.8
68	9	CHP	0.8
68	10	CHP	0.8
68	11	CHP	0.8
68	12	CHP	0.8
68	13	CHP	0.8
68	14	CHP	0.8
68	15	CHP	0.8
68	16	CHP	0.8
68	17	CHP	0.8
68	18	CHP	0.8
68	19	CHP	0.8
68	20	CHP	0.8
68	21	CHP	0.8
68	22	CHP	0.8
68	23	CHP	0.8
68	24	CHP	0.8
68	1	CHP_CCS	0.8
68	2	CHP_CCS	0.8
68	3	CHP_CCS	0.8
68	4	CHP_CCS	0.8
68	5	CHP_CCS	0.8
68	6	CHP_CCS	0.8
68	7	CHP_CCS	0.8
68	8	CHP_CCS	0.8
68	9	CHP_CCS	0.8
68	10	CHP_CCS	0.8
68	11	CHP_CCS	0.8
68	12	CHP_CCS	0.8
68	13	CHP_CCS	0.8
68	14	CHP_CCS	0.8
68	15	CHP_CCS	0.8
68	16	CHP_CCS	0.8
68	17	CHP_CCS	0.8
68	18	CHP_CCS	0.8
68	19	CHP_CCS	0.8
68	20	CHP_CCS	0.8
68	21	CHP_CCS	0.8
68	22	CHP_CCS	0.8
68	23	CHP_CCS	0.8
68	24	CHP_CCS	0.8
68	1	Biogas_Grid	0.9
68	2	Biogas_Grid	0.9
68	3	Biogas_Grid	0.9
68	4	Biogas_Grid	0.9
68	5	Biogas_Grid	0.9
68	6	Biogas_Grid	0.9
68	7	Biogas_Grid	0.9
68	8	Biogas_Grid	0.9
68	9	Biogas_Grid	0.9
68	10	Biogas_Grid	0.9
68	11	Biogas_Grid	0.9
68	12	Biogas_Grid	0.9
68	13	Biogas_Grid	0.9
68	14	Biogas_Grid	0.9
68	15	Biogas_Grid	0.9
68	16	Biogas_Grid	0.9
68	17	Biogas_Grid	0.9
68	18	Biogas_Grid	0.9
68	19	Biogas_Grid	0.9
68	20	Biogas_Grid	0.9
68	21	Biogas_Grid	0.9
68	22	Biogas_Grid	0.9
68	23	Biogas_Grid	0.9
68	24	Biogas_Grid	0.9
68	1	CH4_Grid	0.8
68	2	CH4_Grid	0.8
68	3	CH4_Grid	0.8
68	4	CH4_Grid	0.8
68	5	CH4_Grid	0.8
68	6	CH4_Grid	0.8
68	7	CH4_Grid	0.8
68	8	CH4_Grid	0.8
68	9	CH4_Grid	0.8
68	10	CH4_Grid	0.8
68	11	CH4_Grid	0.8
68	12	CH4_Grid	0.8
68	13	CH4_Grid	0.8
68	14	CH4_Grid	0.8
68	15	CH4_Grid	0.8
68	16	CH4_Grid	0.8
68	17	CH4_Grid	0.8
68	18	CH4_Grid	0.8
68	19	CH4_Grid	0.8
68	20	CH4_Grid	0.8
68	21	CH4_Grid	0.8
68	22	CH4_Grid	0.8
68	23	CH4_Grid	0.8
68	24	CH4_Grid	0.8
68	1	CH4_H2_Mixer	1.0
68	2	CH4_H2_Mixer	1.0
68	3	CH4_H2_Mixer	1.0
68	4	CH4_H2_Mixer	1.0
68	5	CH4_H2_Mixer	1.0
68	6	CH4_H2_Mixer	1.0
68	7	CH4_H2_Mixer	1.0
68	8	CH4_H2_Mixer	1.0
68	9	CH4_H2_Mixer	1.0
68	10	CH4_H2_Mixer	1.0
68	11	CH4_H2_Mixer	1.0
68	12	CH4_H2_Mixer	1.0
68	13	CH4_H2_Mixer	1.0
68	14	CH4_H2_Mixer	1.0
68	15	CH4_H2_Mixer	1.0
68	16	CH4_H2_Mixer	1.0
68	17	CH4_H2_Mixer	1.0
68	18	CH4_H2_Mixer	1.0
68	19	CH4_H2_Mixer	1.0
68	20	CH4_H2_Mixer	1.0
68	21	CH4_H2_Mixer	1.0
68	22	CH4_H2_Mixer	1.0
68	23	CH4_H2_Mixer	1.0
68	24	CH4_H2_Mixer	1.0
68	1	DieselReserveGenerator	0.0
68	2	DieselReserveGenerator	0.0
68	3	DieselReserveGenerator	0.0
68	4	DieselReserveGenerator	0.0
68	5	DieselReserveGenerator	0.0
68	6	DieselReserveGenerator	0.0
68	7	DieselReserveGenerator	0.0
68	8	DieselReserveGenerator	0.0
68	9	DieselReserveGenerator	0.0
68	10	DieselReserveGenerator	0.0
68	11	DieselReserveGenerator	0.0
68	12	DieselReserveGenerator	0.0
68	13	DieselReserveGenerator	0.0
68	14	DieselReserveGenerator	0.0
68	15	DieselReserveGenerator	0.0
68	16	DieselReserveGenerator	0.0
68	17	DieselReserveGenerator	0.0
68	18	DieselReserveGenerator	0.0
68	19	DieselReserveGenerator	0.0
68	20	DieselReserveGenerator	0.0
68	21	DieselReserveGenerator	0.0
68	22	DieselReserveGenerator	0.0
68	23	DieselReserveGenerator	0.0
68	24	DieselReserveGenerator	0.0
68	1	H2_Grid	0.8
68	2	H2_Grid	0.8
68	3	H2_Grid	0.8
68	4	H2_Grid	0.8
68	5	H2_Grid	0.8
68	6	H2_Grid	0.8
68	7	H2_Grid	0.8
68	8	H2_Grid	0.8
68	9	H2_Grid	0.8
68	10	H2_Grid	0.8
68	11	H2_Grid	0.8
68	12	H2_Grid	0.8
68	13	H2_Grid	0.8
68	14	H2_Grid	0.8
68	15	H2_Grid	0.8
68	16	H2_Grid	0.8
68	17	H2_Grid	0.8
68	18	H2_Grid	0.8
68	19	H2_Grid	0.8
68	20	H2_Grid	0.8
68	21	H2_Grid	0.8
68	22	H2_Grid	0.8
68	23	H2_Grid	0.8
68	24	H2_Grid	0.8
69	1	Power_Grid	1.0
69	2	Power_Grid	1.0
69	3	Power_Grid	1.0
69	4	Power_Grid	1.0
69	5	Power_Grid	1.0
69	6	Power_Grid	1.0
69	7	Power_Grid	1.0
69	8	Power_Grid	1.0
69	9	Power_Grid	1.0
69	10	Power_Grid	1.0
69	11	Power_Grid	1.0
69	12	Power_Grid	1.0
69	13	Power_Grid	1.0
69	14	Power_Grid	1.0
69	15	Power_Grid	1.0
69	16	Power_Grid	1.0
69	17	Power_Grid	1.0
69	18	Power_Grid	1.0
69	19	Power_Grid	1.0
69	20	Power_Grid	1.0
69	21	Power_Grid	1.0
69	22	Power_Grid	1.0
69	23	Power_Grid	1.0
69	24	Power_Grid	1.0
69	1	ElectricBoiler	0.98
69	2	ElectricBoiler	0.98
69	3	ElectricBoiler	0.98
69	4	ElectricBoiler	0.98
69	5	ElectricBoiler	0.98
69	6	ElectricBoiler	0.98
69	7	ElectricBoiler	0.98
69	8	ElectricBoiler	0.98
69	9	ElectricBoiler	0.98
69	10	ElectricBoiler	0.98
69	11	ElectricBoiler	0.98
69	12	ElectricBoiler	0.98
69	13	ElectricBoiler	0.98
69	14	ElectricBoiler	0.98
69	15	ElectricBoiler	0.98
69	16	ElectricBoiler	0.98
69	17	ElectricBoiler	0.98
69	18	ElectricBoiler	0.98
69	19	ElectricBoiler	0.98
69	20	ElectricBoiler	0.98
69	21	ElectricBoiler	0.98
69	22	ElectricBoiler	0.98
69	23	ElectricBoiler	0.98
69	24	ElectricBoiler	0.98
69	1	HP_LT	0.98
69	2	HP_LT	0.98
69	3	HP_LT	0.98
69	4	HP_LT	0.98
69	5	HP_LT	0.98
69	6	HP_LT	0.98
69	7	HP_LT	0.98
69	8	HP_LT	0.98
69	9	HP_LT	0.98
69	10	HP_LT	0.98
69	11	HP_LT	0.98
69	12	HP_LT	0.98
69	13	HP_LT	0.98
69	14	HP_LT	0.98
69	15	HP_LT	0.98
69	16	HP_LT	0.98
69	17	HP_LT	0.98
69	18	HP_LT	0.98
69	19	HP_LT	0.98
69	20	HP_LT	0.98
69	21	HP_LT	0.98
69	22	HP_LT	0.98
69	23	HP_LT	0.98
69	24	HP_LT	0.98
69	1	HP_MT	0.98
69	2	HP_MT	0.98
69	3	HP_MT	0.98
69	4	HP_MT	0.98
69	5	HP_MT	0.98
69	6	HP_MT	0.98
69	7	HP_MT	0.98
69	8	HP_MT	0.98
69	9	HP_MT	0.98
69	10	HP_MT	0.98
69	11	HP_MT	0.98
69	12	HP_MT	0.98
69	13	HP_MT	0.98
69	14	HP_MT	0.98
69	15	HP_MT	0.98
69	16	HP_MT	0.98
69	17	HP_MT	0.98
69	18	HP_MT	0.98
69	19	HP_MT	0.98
69	20	HP_MT	0.98
69	21	HP_MT	0.98
69	22	HP_MT	0.98
69	23	HP_MT	0.98
69	24	HP_MT	0.98
69	1	PV	0.0
69	2	PV	0.0
69	3	PV	0.0
69	4	PV	0.0
69	5	PV	0.0
69	6	PV	0.0
69	7	PV	0.0
69	8	PV	0.063
69	9	PV	0.256
69	10	PV	0.453
69	11	PV	0.566
69	12	PV	0.623
69	13	PV	0.633
69	14	PV	0.593
69	15	PV	0.506
69	16	PV	0.369
69	17	PV	0.191
69	18	PV	0.022
69	19	PV	0.0
69	20	PV	0.0
69	21	PV	0.0
69	22	PV	0.0
69	23	PV	0.0
69	24	PV	0.0
69	1	P2G	0.98
69	2	P2G	0.98
69	3	P2G	0.98
69	4	P2G	0.98
69	5	P2G	0.98
69	6	P2G	0.98
69	7	P2G	0.98
69	8	P2G	0.98
69	9	P2G	0.98
69	10	P2G	0.98
69	11	P2G	0.98
69	12	P2G	0.98
69	13	P2G	0.98
69	14	P2G	0.98
69	15	P2G	0.98
69	16	P2G	0.98
69	17	P2G	0.98
69	18	P2G	0.98
69	19	P2G	0.98
69	20	P2G	0.98
69	21	P2G	0.98
69	22	P2G	0.98
69	23	P2G	0.98
69	24	P2G	0.98
69	1	G2P	0.98
69	2	G2P	0.98
69	3	G2P	0.98
69	4	G2P	0.98
69	5	G2P	0.98
69	6	G2P	0.98
69	7	G2P	0.98
69	8	G2P	0.98
69	9	G2P	0.98
69	10	G2P	0.98
69	11	G2P	0.98
69	12	G2P	0.98
69	13	G2P	0.98
69	14	G2P	0.98
69	15	G2P	0.98
69	16	G2P	0.98
69	17	G2P	0.98
69	18	G2P	0.98
69	19	G2P	0.98
69	20	G2P	0.98
69	21	G2P	0.98
69	22	G2P	0.98
69	23	G2P	0.98
69	24	G2P	0.98
69	1	GasBoiler	0.98
69	2	GasBoiler	0.98
69	3	GasBoiler	0.98
69	4	GasBoiler	0.98
69	5	GasBoiler	0.98
69	6	GasBoiler	0.98
69	7	GasBoiler	0.98
69	8	GasBoiler	0.98
69	9	GasBoiler	0.98
69	10	GasBoiler	0.98
69	11	GasBoiler	0.98
69	12	GasBoiler	0.98
69	13	GasBoiler	0.98
69	14	GasBoiler	0.98
69	15	GasBoiler	0.98
69	16	GasBoiler	0.98
69	17	GasBoiler	0.98
69	18	GasBoiler	0.98
69	19	GasBoiler	0.98
69	20	GasBoiler	0.98
69	21	GasBoiler	0.98
69	22	GasBoiler	0.98
69	23	GasBoiler	0.98
69	24	GasBoiler	0.98
69	1	GasBoiler_CCS	0.98
69	2	GasBoiler_CCS	0.98
69	3	GasBoiler_CCS	0.98
69	4	GasBoiler_CCS	0.98
69	5	GasBoiler_CCS	0.98
69	6	GasBoiler_CCS	0.98
69	7	GasBoiler_CCS	0.98
69	8	GasBoiler_CCS	0.98
69	9	GasBoiler_CCS	0.98
69	10	GasBoiler_CCS	0.98
69	11	GasBoiler_CCS	0.98
69	12	GasBoiler_CCS	0.98
69	13	GasBoiler_CCS	0.98
69	14	GasBoiler_CCS	0.98
69	15	GasBoiler_CCS	0.98
69	16	GasBoiler_CCS	0.98
69	17	GasBoiler_CCS	0.98
69	18	GasBoiler_CCS	0.98
69	19	GasBoiler_CCS	0.98
69	20	GasBoiler_CCS	0.98
69	21	GasBoiler_CCS	0.98
69	22	GasBoiler_CCS	0.98
69	23	GasBoiler_CCS	0.98
69	24	GasBoiler_CCS	0.98
69	1	CHP	0.8
69	2	CHP	0.8
69	3	CHP	0.8
69	4	CHP	0.8
69	5	CHP	0.8
69	6	CHP	0.8
69	7	CHP	0.8
69	8	CHP	0.8
69	9	CHP	0.8
69	10	CHP	0.8
69	11	CHP	0.8
69	12	CHP	0.8
69	13	CHP	0.8
69	14	CHP	0.8
69	15	CHP	0.8
69	16	CHP	0.8
69	17	CHP	0.8
69	18	CHP	0.8
69	19	CHP	0.8
69	20	CHP	0.8
69	21	CHP	0.8
69	22	CHP	0.8
69	23	CHP	0.8
69	24	CHP	0.8
69	1	CHP_CCS	0.8
69	2	CHP_CCS	0.8
69	3	CHP_CCS	0.8
69	4	CHP_CCS	0.8
69	5	CHP_CCS	0.8
69	6	CHP_CCS	0.8
69	7	CHP_CCS	0.8
69	8	CHP_CCS	0.8
69	9	CHP_CCS	0.8
69	10	CHP_CCS	0.8
69	11	CHP_CCS	0.8
69	12	CHP_CCS	0.8
69	13	CHP_CCS	0.8
69	14	CHP_CCS	0.8
69	15	CHP_CCS	0.8
69	16	CHP_CCS	0.8
69	17	CHP_CCS	0.8
69	18	CHP_CCS	0.8
69	19	CHP_CCS	0.8
69	20	CHP_CCS	0.8
69	21	CHP_CCS	0.8
69	22	CHP_CCS	0.8
69	23	CHP_CCS	0.8
69	24	CHP_CCS	0.8
69	1	Biogas_Grid	0.9
69	2	Biogas_Grid	0.9
69	3	Biogas_Grid	0.9
69	4	Biogas_Grid	0.9
69	5	Biogas_Grid	0.9
69	6	Biogas_Grid	0.9
69	7	Biogas_Grid	0.9
69	8	Biogas_Grid	0.9
69	9	Biogas_Grid	0.9
69	10	Biogas_Grid	0.9
69	11	Biogas_Grid	0.9
69	12	Biogas_Grid	0.9
69	13	Biogas_Grid	0.9
69	14	Biogas_Grid	0.9
69	15	Biogas_Grid	0.9
69	16	Biogas_Grid	0.9
69	17	Biogas_Grid	0.9
69	18	Biogas_Grid	0.9
69	19	Biogas_Grid	0.9
69	20	Biogas_Grid	0.9
69	21	Biogas_Grid	0.9
69	22	Biogas_Grid	0.9
69	23	Biogas_Grid	0.9
69	24	Biogas_Grid	0.9
69	1	CH4_Grid	0.8
69	2	CH4_Grid	0.8
69	3	CH4_Grid	0.8
69	4	CH4_Grid	0.8
69	5	CH4_Grid	0.8
69	6	CH4_Grid	0.8
69	7	CH4_Grid	0.8
69	8	CH4_Grid	0.8
69	9	CH4_Grid	0.8
69	10	CH4_Grid	0.8
69	11	CH4_Grid	0.8
69	12	CH4_Grid	0.8
69	13	CH4_Grid	0.8
69	14	CH4_Grid	0.8
69	15	CH4_Grid	0.8
69	16	CH4_Grid	0.8
69	17	CH4_Grid	0.8
69	18	CH4_Grid	0.8
69	19	CH4_Grid	0.8
69	20	CH4_Grid	0.8
69	21	CH4_Grid	0.8
69	22	CH4_Grid	0.8
69	23	CH4_Grid	0.8
69	24	CH4_Grid	0.8
69	1	CH4_H2_Mixer	1.0
69	2	CH4_H2_Mixer	1.0
69	3	CH4_H2_Mixer	1.0
69	4	CH4_H2_Mixer	1.0
69	5	CH4_H2_Mixer	1.0
69	6	CH4_H2_Mixer	1.0
69	7	CH4_H2_Mixer	1.0
69	8	CH4_H2_Mixer	1.0
69	9	CH4_H2_Mixer	1.0
69	10	CH4_H2_Mixer	1.0
69	11	CH4_H2_Mixer	1.0
69	12	CH4_H2_Mixer	1.0
69	13	CH4_H2_Mixer	1.0
69	14	CH4_H2_Mixer	1.0
69	15	CH4_H2_Mixer	1.0
69	16	CH4_H2_Mixer	1.0
69	17	CH4_H2_Mixer	1.0
69	18	CH4_H2_Mixer	1.0
69	19	CH4_H2_Mixer	1.0
69	20	CH4_H2_Mixer	1.0
69	21	CH4_H2_Mixer	1.0
69	22	CH4_H2_Mixer	1.0
69	23	CH4_H2_Mixer	1.0
69	24	CH4_H2_Mixer	1.0
69	1	DieselReserveGenerator	0.0
