Node	Time	ActivationFactorDwnRegulation
74	19	1
75	19	0
76	19	1
77	19	1
78	19	1
79	19	1
80	19	1
81	19	0
82	19	0
83	19	1
84	19	1
85	19	0
86	19	1
87	19	0
88	19	0
89	19	0
90	19	1
91	19	0
92	19	0
93	19	0
94	19	1
95	19	0
96	19	0
97	19	1
98	19	1
99	19	1
100	19	1
101	19	0
102	19	0
103	19	1
104	19	1
105	19	0
106	19	1
107	19	0
108	19	0
109	19	0
110	19	0
111	19	0
112	19	0
58	20	0
59	20	0
60	20	0
61	20	0
62	20	1
63	20	1
64	20	1
65	20	1
66	20	0
67	20	0
68	20	1
69	20	1
70	20	0
71	20	1
72	20	1
73	20	0
74	20	1
75	20	0
76	20	0
77	20	0
78	20	1
79	20	0
80	20	0
81	20	1
82	20	1
83	20	0
84	20	1
85	20	0
86	20	0
87	20	1
88	20	1
89	20	0
90	20	0
91	20	1
92	20	0
93	20	0
94	20	1
95	20	0
96	20	0
97	20	1
98	20	0
99	20	1
100	20	0
101	20	0
102	20	0
103	20	0
104	20	1
105	20	1
106	20	0
107	20	0
108	20	1
109	20	1
110	20	1
111	20	0
112	20	0
58	21	1
59	21	1
60	21	1
61	21	0
62	21	0
63	21	0
64	21	1
65	21	1
66	21	0
67	21	0
68	21	0
69	21	0
70	21	0
71	21	1
72	21	1
73	21	0
74	21	1
75	21	1
76	21	0
77	21	0
78	21	1
79	21	1
80	21	1
81	21	0
82	21	1
83	21	0
84	21	1
85	21	0
86	21	1
87	21	1
88	21	1
89	21	1
90	21	1
91	21	1
92	21	1
93	21	1
94	21	0
95	21	0
96	21	0
97	21	1
98	21	0
99	21	0
100	21	0
101	21	0
102	21	0
103	21	0
104	21	1
105	21	0
106	21	0
107	21	1
108	21	0
109	21	0
110	21	1
111	21	0
112	21	0
58	22	0
59	22	0
60	22	0
61	22	0
62	22	0
63	22	1
64	22	0
65	22	0
66	22	0
67	22	0
68	22	1
69	22	1
70	22	0
71	22	1
72	22	0
73	22	1
74	22	0
75	22	1
76	22	0
77	22	0
78	22	0
79	22	1
80	22	1
81	22	0
82	22	0
83	22	1
84	22	0
85	22	1
86	22	0
87	22	1
88	22	1
89	22	0
90	22	0
91	22	0
92	22	1
93	22	0
94	22	0
95	22	0
96	22	0
97	22	0
98	22	1
99	22	1
100	22	0
101	22	0
102	22	0
103	22	0
104	22	0
105	22	0
106	22	0
107	22	0
108	22	1
109	22	0
110	22	1
111	22	1
112	22	0
58	23	1
59	23	0
60	23	1
61	23	0
62	23	0
63	23	1
64	23	1
65	23	0
66	23	0
67	23	1
68	23	0
69	23	0
70	23	0
71	23	0
72	23	0
73	23	0
74	23	0
75	23	0
76	23	1
77	23	0
78	23	1
79	23	0
80	23	0
81	23	1
82	23	0
83	23	1
84	23	0
85	23	1
86	23	0
87	23	1
88	23	1
89	23	0
90	23	1
91	23	0
92	23	0
93	23	1
94	23	0
95	23	0
96	23	1
97	23	0
98	23	1
99	23	0
100	23	0
101	23	0
102	23	1
103	23	1
104	23	1
105	23	1
106	23	0
107	23	0
108	23	0
109	23	0
110	23	0
111	23	0
112	23	0
58	24	0
59	24	1
60	24	0
61	24	1
62	24	0
63	24	1
64	24	1
65	24	0
66	24	0
67	24	0
68	24	1
69	24	0
70	24	0
71	24	0
72	24	0
73	24	1
74	24	1
75	24	0
76	24	1
77	24	0
78	24	1
79	24	0
80	24	0
81	24	0
82	24	0
83	24	1
84	24	1
85	24	0
86	24	0
87	24	0
88	24	0
89	24	0
90	24	0
91	24	0
92	24	0
93	24	1
94	24	0
95	24	1
96	24	0
97	24	0
98	24	0
99	24	1
100	24	0
101	24	0
102	24	1
103	24	0
104	24	0
105	24	1
106	24	1
107	24	0
108	24	1
109	24	1
110	24	0
111	24	0
112	24	0
