Node	Time	ActivationFactorDwnRegulation
74	19	1
75	19	1
76	19	0
77	19	0
78	19	0
79	19	1
80	19	0
81	19	0
82	19	1
83	19	0
84	19	1
85	19	0
86	19	0
87	19	0
88	19	1
89	19	0
90	19	1
91	19	1
92	19	0
93	19	1
94	19	1
95	19	0
96	19	0
97	19	0
98	19	1
99	19	1
100	19	0
101	19	0
102	19	0
103	19	0
104	19	0
105	19	1
106	19	0
107	19	1
108	19	1
109	19	0
110	19	0
111	19	1
112	19	1
58	20	1
59	20	1
60	20	1
61	20	0
62	20	0
63	20	0
64	20	0
65	20	1
66	20	1
67	20	0
68	20	0
69	20	1
70	20	0
71	20	1
72	20	1
73	20	0
74	20	0
75	20	0
76	20	0
77	20	0
78	20	0
79	20	0
80	20	0
81	20	1
82	20	0
83	20	1
84	20	0
85	20	0
86	20	0
87	20	0
88	20	0
89	20	0
90	20	0
91	20	0
92	20	1
93	20	0
94	20	1
95	20	1
96	20	1
97	20	1
98	20	0
99	20	0
100	20	1
101	20	1
102	20	1
103	20	0
104	20	1
105	20	1
106	20	0
107	20	0
108	20	1
109	20	0
110	20	0
111	20	0
112	20	0
58	21	0
59	21	0
60	21	0
61	21	0
62	21	1
63	21	0
64	21	0
65	21	1
66	21	0
67	21	0
68	21	1
69	21	0
70	21	0
71	21	0
72	21	0
73	21	0
74	21	0
75	21	0
76	21	1
77	21	1
78	21	1
79	21	1
80	21	1
81	21	0
82	21	1
83	21	0
84	21	1
85	21	1
86	21	1
87	21	1
88	21	0
89	21	1
90	21	1
91	21	0
92	21	0
93	21	1
94	21	0
95	21	1
96	21	0
97	21	0
98	21	0
99	21	1
100	21	0
101	21	1
102	21	0
103	21	0
104	21	1
105	21	1
106	21	0
107	21	0
108	21	0
109	21	0
110	21	0
111	21	0
112	21	0
58	22	1
59	22	1
60	22	0
61	22	0
62	22	1
63	22	1
64	22	0
65	22	1
66	22	0
67	22	0
68	22	1
69	22	0
70	22	0
71	22	1
72	22	1
73	22	0
74	22	0
75	22	1
76	22	0
77	22	0
78	22	0
79	22	1
80	22	0
81	22	0
82	22	0
83	22	0
84	22	0
85	22	1
86	22	1
87	22	1
88	22	1
89	22	0
90	22	1
91	22	1
92	22	0
93	22	0
94	22	0
95	22	0
96	22	1
97	22	0
98	22	0
99	22	1
100	22	0
101	22	0
102	22	1
103	22	1
104	22	0
105	22	0
106	22	0
107	22	0
108	22	1
109	22	0
110	22	1
111	22	1
112	22	0
58	23	0
59	23	1
60	23	1
61	23	1
62	23	0
63	23	0
64	23	0
65	23	0
66	23	1
67	23	0
68	23	0
69	23	0
70	23	1
71	23	0
72	23	0
73	23	0
74	23	0
75	23	0
76	23	0
77	23	0
78	23	0
79	23	0
80	23	1
81	23	1
82	23	0
83	23	1
84	23	1
85	23	1
86	23	0
87	23	0
88	23	0
89	23	1
90	23	0
91	23	1
92	23	0
93	23	0
94	23	0
95	23	0
96	23	0
97	23	0
98	23	0
99	23	0
100	23	1
101	23	1
102	23	0
103	23	1
104	23	0
105	23	0
106	23	1
107	23	1
108	23	1
109	23	0
110	23	0
111	23	0
112	23	1
58	24	1
59	24	1
60	24	0
61	24	1
62	24	0
63	24	0
64	24	1
65	24	0
66	24	0
67	24	0
68	24	1
69	24	1
70	24	1
71	24	0
72	24	0
73	24	0
74	24	0
75	24	0
76	24	1
77	24	0
78	24	0
79	24	0
80	24	0
81	24	1
82	24	0
83	24	0
84	24	0
85	24	0
86	24	1
87	24	1
88	24	1
89	24	0
90	24	0
91	24	1
92	24	1
93	24	0
94	24	1
95	24	1
96	24	0
97	24	1
98	24	0
99	24	1
100	24	1
101	24	1
102	24	0
103	24	0
104	24	1
105	24	1
106	24	0
107	24	0
108	24	1
109	24	0
110	24	0
111	24	0
112	24	0
