Node	Time	Technology	AvailabilityFactor
116	7	GasBoiler	0.98
116	8	GasBoiler	0.98
116	9	GasBoiler	0.98
116	10	GasBoiler	0.98
116	11	GasBoiler	0.98
116	12	GasBoiler	0.98
116	13	GasBoiler	0.98
116	14	GasBoiler	0.98
116	15	GasBoiler	0.98
116	16	GasBoiler	0.98
116	17	GasBoiler	0.98
116	18	GasBoiler	0.98
116	19	GasBoiler	0.98
116	20	GasBoiler	0.98
116	21	GasBoiler	0.98
116	22	GasBoiler	0.98
116	23	GasBoiler	0.98
116	24	GasBoiler	0.98
116	1	CHP	0.98
116	2	CHP	0.98
116	3	CHP	0.98
116	4	CHP	0.98
116	5	CHP	0.98
116	6	CHP	0.98
116	7	CHP	0.98
116	8	CHP	0.98
116	9	CHP	0.98
116	10	CHP	0.98
116	11	CHP	0.98
116	12	CHP	0.98
116	13	CHP	0.98
116	14	CHP	0.98
116	15	CHP	0.98
116	16	CHP	0.98
116	17	CHP	0.98
116	18	CHP	0.98
116	19	CHP	0.98
116	20	CHP	0.98
116	21	CHP	0.98
116	22	CHP	0.98
116	23	CHP	0.98
116	24	CHP	0.98
116	1	Biogas_Grid	0.9
116	2	Biogas_Grid	0.9
116	3	Biogas_Grid	0.9
116	4	Biogas_Grid	0.9
116	5	Biogas_Grid	0.9
116	6	Biogas_Grid	0.9
116	7	Biogas_Grid	0.9
116	8	Biogas_Grid	0.9
116	9	Biogas_Grid	0.9
116	10	Biogas_Grid	0.9
116	11	Biogas_Grid	0.9
116	12	Biogas_Grid	0.9
116	13	Biogas_Grid	0.9
116	14	Biogas_Grid	0.9
116	15	Biogas_Grid	0.9
116	16	Biogas_Grid	0.9
116	17	Biogas_Grid	0.9
116	18	Biogas_Grid	0.9
116	19	Biogas_Grid	0.9
116	20	Biogas_Grid	0.9
116	21	Biogas_Grid	0.9
116	22	Biogas_Grid	0.9
116	23	Biogas_Grid	0.9
116	24	Biogas_Grid	0.9
116	1	CH4_Grid	0.8
116	2	CH4_Grid	0.8
116	3	CH4_Grid	0.8
116	4	CH4_Grid	0.8
116	5	CH4_Grid	0.8
116	6	CH4_Grid	0.8
116	7	CH4_Grid	0.8
116	8	CH4_Grid	0.8
116	9	CH4_Grid	0.8
116	10	CH4_Grid	0.8
116	11	CH4_Grid	0.8
116	12	CH4_Grid	0.8
116	13	CH4_Grid	0.8
116	14	CH4_Grid	0.8
116	15	CH4_Grid	0.8
116	16	CH4_Grid	0.8
116	17	CH4_Grid	0.8
116	18	CH4_Grid	0.8
116	19	CH4_Grid	0.8
116	20	CH4_Grid	0.8
116	21	CH4_Grid	0.8
116	22	CH4_Grid	0.8
116	23	CH4_Grid	0.8
116	24	CH4_Grid	0.8
116	1	CH4_H2_Mixer	1.0
116	2	CH4_H2_Mixer	1.0
116	3	CH4_H2_Mixer	1.0
116	4	CH4_H2_Mixer	1.0
116	5	CH4_H2_Mixer	1.0
116	6	CH4_H2_Mixer	1.0
116	7	CH4_H2_Mixer	1.0
116	8	CH4_H2_Mixer	1.0
116	9	CH4_H2_Mixer	1.0
116	10	CH4_H2_Mixer	1.0
116	11	CH4_H2_Mixer	1.0
116	12	CH4_H2_Mixer	1.0
116	13	CH4_H2_Mixer	1.0
116	14	CH4_H2_Mixer	1.0
116	15	CH4_H2_Mixer	1.0
116	16	CH4_H2_Mixer	1.0
116	17	CH4_H2_Mixer	1.0
116	18	CH4_H2_Mixer	1.0
116	19	CH4_H2_Mixer	1.0
116	20	CH4_H2_Mixer	1.0
116	21	CH4_H2_Mixer	1.0
116	22	CH4_H2_Mixer	1.0
116	23	CH4_H2_Mixer	1.0
116	24	CH4_H2_Mixer	1.0
117	1	Power_Grid	1.0
117	2	Power_Grid	1.0
117	3	Power_Grid	1.0
117	4	Power_Grid	1.0
117	5	Power_Grid	1.0
117	6	Power_Grid	1.0
117	7	Power_Grid	1.0
117	8	Power_Grid	1.0
117	9	Power_Grid	1.0
117	10	Power_Grid	1.0
117	11	Power_Grid	1.0
117	12	Power_Grid	1.0
117	13	Power_Grid	1.0
117	14	Power_Grid	1.0
117	15	Power_Grid	1.0
117	16	Power_Grid	1.0
117	17	Power_Grid	1.0
117	18	Power_Grid	1.0
117	19	Power_Grid	1.0
117	20	Power_Grid	1.0
117	21	Power_Grid	1.0
117	22	Power_Grid	1.0
117	23	Power_Grid	1.0
117	24	Power_Grid	1.0
117	1	ElectricBoiler	0.98
117	2	ElectricBoiler	0.98
117	3	ElectricBoiler	0.98
117	4	ElectricBoiler	0.98
117	5	ElectricBoiler	0.98
117	6	ElectricBoiler	0.98
117	7	ElectricBoiler	0.98
117	8	ElectricBoiler	0.98
117	9	ElectricBoiler	0.98
117	10	ElectricBoiler	0.98
117	11	ElectricBoiler	0.98
117	12	ElectricBoiler	0.98
117	13	ElectricBoiler	0.98
117	14	ElectricBoiler	0.98
117	15	ElectricBoiler	0.98
117	16	ElectricBoiler	0.98
117	17	ElectricBoiler	0.98
117	18	ElectricBoiler	0.98
117	19	ElectricBoiler	0.98
117	20	ElectricBoiler	0.98
117	21	ElectricBoiler	0.98
117	22	ElectricBoiler	0.98
117	23	ElectricBoiler	0.98
117	24	ElectricBoiler	0.98
117	1	HP_LT	0.98
117	2	HP_LT	0.98
117	3	HP_LT	0.98
117	4	HP_LT	0.98
117	5	HP_LT	0.98
117	6	HP_LT	0.98
117	7	HP_LT	0.98
117	8	HP_LT	0.98
117	9	HP_LT	0.98
117	10	HP_LT	0.98
117	11	HP_LT	0.98
117	12	HP_LT	0.98
117	13	HP_LT	0.98
117	14	HP_LT	0.98
117	15	HP_LT	0.98
117	16	HP_LT	0.98
117	17	HP_LT	0.98
117	18	HP_LT	0.98
117	19	HP_LT	0.98
117	20	HP_LT	0.98
117	21	HP_LT	0.98
117	22	HP_LT	0.98
117	23	HP_LT	0.98
117	24	HP_LT	0.98
117	1	HP_MT	0.98
117	2	HP_MT	0.98
117	3	HP_MT	0.98
117	4	HP_MT	0.98
117	5	HP_MT	0.98
117	6	HP_MT	0.98
117	7	HP_MT	0.98
117	8	HP_MT	0.98
117	9	HP_MT	0.98
117	10	HP_MT	0.98
117	11	HP_MT	0.98
117	12	HP_MT	0.98
117	13	HP_MT	0.98
117	14	HP_MT	0.98
117	15	HP_MT	0.98
117	16	HP_MT	0.98
117	17	HP_MT	0.98
117	18	HP_MT	0.98
117	19	HP_MT	0.98
117	20	HP_MT	0.98
117	21	HP_MT	0.98
117	22	HP_MT	0.98
117	23	HP_MT	0.98
117	24	HP_MT	0.98
117	1	PV	0.0
117	2	PV	0.0
117	3	PV	0.0
117	4	PV	0.0
117	5	PV	0.0
117	6	PV	0.0
117	7	PV	0.0
117	8	PV	0.243
117	9	PV	0.118
117	10	PV	0.297
117	11	PV	0.268
117	12	PV	0.141
117	13	PV	0.275
117	14	PV	0.328
117	15	PV	0.346
117	16	PV	0.208
117	17	PV	0.0
117	18	PV	0.0
117	19	PV	0.0
117	20	PV	0.0
117	21	PV	0.0
117	22	PV	0.0
117	23	PV	0.0
117	24	PV	0.0
117	1	P2G	0.98
117	2	P2G	0.98
117	3	P2G	0.98
117	4	P2G	0.98
117	5	P2G	0.98
117	6	P2G	0.98
117	7	P2G	0.98
117	8	P2G	0.98
117	9	P2G	0.98
117	10	P2G	0.98
117	11	P2G	0.98
117	12	P2G	0.98
117	13	P2G	0.98
117	14	P2G	0.98
117	15	P2G	0.98
117	16	P2G	0.98
117	17	P2G	0.98
117	18	P2G	0.98
117	19	P2G	0.98
117	20	P2G	0.98
117	21	P2G	0.98
117	22	P2G	0.98
117	23	P2G	0.98
117	24	P2G	0.98
117	1	G2P	0.98
117	2	G2P	0.98
117	3	G2P	0.98
117	4	G2P	0.98
117	5	G2P	0.98
117	6	G2P	0.98
117	7	G2P	0.98
117	8	G2P	0.98
117	9	G2P	0.98
117	10	G2P	0.98
117	11	G2P	0.98
117	12	G2P	0.98
117	13	G2P	0.98
117	14	G2P	0.98
117	15	G2P	0.98
117	16	G2P	0.98
117	17	G2P	0.98
117	18	G2P	0.98
117	19	G2P	0.98
117	20	G2P	0.98
117	21	G2P	0.98
117	22	G2P	0.98
117	23	G2P	0.98
117	24	G2P	0.98
117	1	GasBoiler	0.98
117	2	GasBoiler	0.98
117	3	GasBoiler	0.98
117	4	GasBoiler	0.98
117	5	GasBoiler	0.98
117	6	GasBoiler	0.98
117	7	GasBoiler	0.98
117	8	GasBoiler	0.98
117	9	GasBoiler	0.98
117	10	GasBoiler	0.98
117	11	GasBoiler	0.98
117	12	GasBoiler	0.98
117	13	GasBoiler	0.98
117	14	GasBoiler	0.98
117	15	GasBoiler	0.98
117	16	GasBoiler	0.98
117	17	GasBoiler	0.98
117	18	GasBoiler	0.98
117	19	GasBoiler	0.98
117	20	GasBoiler	0.98
117	21	GasBoiler	0.98
117	22	GasBoiler	0.98
117	23	GasBoiler	0.98
117	24	GasBoiler	0.98
117	1	CHP	0.98
117	2	CHP	0.98
117	3	CHP	0.98
117	4	CHP	0.98
117	5	CHP	0.98
117	6	CHP	0.98
117	7	CHP	0.98
117	8	CHP	0.98
117	9	CHP	0.98
117	10	CHP	0.98
117	11	CHP	0.98
117	12	CHP	0.98
117	13	CHP	0.98
117	14	CHP	0.98
117	15	CHP	0.98
117	16	CHP	0.98
117	17	CHP	0.98
117	18	CHP	0.98
117	19	CHP	0.98
117	20	CHP	0.98
117	21	CHP	0.98
117	22	CHP	0.98
117	23	CHP	0.98
117	24	CHP	0.98
117	1	Biogas_Grid	0.9
117	2	Biogas_Grid	0.9
117	3	Biogas_Grid	0.9
117	4	Biogas_Grid	0.9
117	5	Biogas_Grid	0.9
117	6	Biogas_Grid	0.9
117	7	Biogas_Grid	0.9
117	8	Biogas_Grid	0.9
117	9	Biogas_Grid	0.9
117	10	Biogas_Grid	0.9
117	11	Biogas_Grid	0.9
117	12	Biogas_Grid	0.9
117	13	Biogas_Grid	0.9
117	14	Biogas_Grid	0.9
117	15	Biogas_Grid	0.9
117	16	Biogas_Grid	0.9
117	17	Biogas_Grid	0.9
117	18	Biogas_Grid	0.9
117	19	Biogas_Grid	0.9
117	20	Biogas_Grid	0.9
117	21	Biogas_Grid	0.9
117	22	Biogas_Grid	0.9
117	23	Biogas_Grid	0.9
117	24	Biogas_Grid	0.9
117	1	CH4_Grid	0.8
117	2	CH4_Grid	0.8
117	3	CH4_Grid	0.8
117	4	CH4_Grid	0.8
117	5	CH4_Grid	0.8
117	6	CH4_Grid	0.8
117	7	CH4_Grid	0.8
117	8	CH4_Grid	0.8
117	9	CH4_Grid	0.8
117	10	CH4_Grid	0.8
117	11	CH4_Grid	0.8
117	12	CH4_Grid	0.8
117	13	CH4_Grid	0.8
117	14	CH4_Grid	0.8
117	15	CH4_Grid	0.8
117	16	CH4_Grid	0.8
117	17	CH4_Grid	0.8
117	18	CH4_Grid	0.8
117	19	CH4_Grid	0.8
117	20	CH4_Grid	0.8
117	21	CH4_Grid	0.8
117	22	CH4_Grid	0.8
117	23	CH4_Grid	0.8
117	24	CH4_Grid	0.8
117	1	CH4_H2_Mixer	1.0
117	2	CH4_H2_Mixer	1.0
117	3	CH4_H2_Mixer	1.0
117	4	CH4_H2_Mixer	1.0
117	5	CH4_H2_Mixer	1.0
117	6	CH4_H2_Mixer	1.0
117	7	CH4_H2_Mixer	1.0
117	8	CH4_H2_Mixer	1.0
117	9	CH4_H2_Mixer	1.0
117	10	CH4_H2_Mixer	1.0
117	11	CH4_H2_Mixer	1.0
117	12	CH4_H2_Mixer	1.0
117	13	CH4_H2_Mixer	1.0
117	14	CH4_H2_Mixer	1.0
117	15	CH4_H2_Mixer	1.0
117	16	CH4_H2_Mixer	1.0
117	17	CH4_H2_Mixer	1.0
117	18	CH4_H2_Mixer	1.0
117	19	CH4_H2_Mixer	1.0
117	20	CH4_H2_Mixer	1.0
117	21	CH4_H2_Mixer	1.0
117	22	CH4_H2_Mixer	1.0
117	23	CH4_H2_Mixer	1.0
117	24	CH4_H2_Mixer	1.0
118	1	Power_Grid	1.0
118	2	Power_Grid	1.0
118	3	Power_Grid	1.0
118	4	Power_Grid	1.0
118	5	Power_Grid	1.0
118	6	Power_Grid	1.0
118	7	Power_Grid	1.0
118	8	Power_Grid	1.0
118	9	Power_Grid	1.0
118	10	Power_Grid	1.0
118	11	Power_Grid	1.0
118	12	Power_Grid	1.0
118	13	Power_Grid	1.0
118	14	Power_Grid	1.0
118	15	Power_Grid	1.0
118	16	Power_Grid	1.0
118	17	Power_Grid	1.0
118	18	Power_Grid	1.0
118	19	Power_Grid	1.0
118	20	Power_Grid	1.0
118	21	Power_Grid	1.0
118	22	Power_Grid	1.0
118	23	Power_Grid	1.0
118	24	Power_Grid	1.0
118	1	ElectricBoiler	0.98
118	2	ElectricBoiler	0.98
118	3	ElectricBoiler	0.98
118	4	ElectricBoiler	0.98
118	5	ElectricBoiler	0.98
118	6	ElectricBoiler	0.98
118	7	ElectricBoiler	0.98
118	8	ElectricBoiler	0.98
118	9	ElectricBoiler	0.98
118	10	ElectricBoiler	0.98
118	11	ElectricBoiler	0.98
118	12	ElectricBoiler	0.98
118	13	ElectricBoiler	0.98
118	14	ElectricBoiler	0.98
118	15	ElectricBoiler	0.98
118	16	ElectricBoiler	0.98
118	17	ElectricBoiler	0.98
118	18	ElectricBoiler	0.98
118	19	ElectricBoiler	0.98
118	20	ElectricBoiler	0.98
118	21	ElectricBoiler	0.98
118	22	ElectricBoiler	0.98
118	23	ElectricBoiler	0.98
118	24	ElectricBoiler	0.98
118	1	HP_LT	0.98
118	2	HP_LT	0.98
118	3	HP_LT	0.98
118	4	HP_LT	0.98
118	5	HP_LT	0.98
118	6	HP_LT	0.98
118	7	HP_LT	0.98
118	8	HP_LT	0.98
118	9	HP_LT	0.98
118	10	HP_LT	0.98
118	11	HP_LT	0.98
118	12	HP_LT	0.98
118	13	HP_LT	0.98
118	14	HP_LT	0.98
118	15	HP_LT	0.98
118	16	HP_LT	0.98
118	17	HP_LT	0.98
118	18	HP_LT	0.98
118	19	HP_LT	0.98
118	20	HP_LT	0.98
118	21	HP_LT	0.98
118	22	HP_LT	0.98
118	23	HP_LT	0.98
118	24	HP_LT	0.98
118	1	HP_MT	0.98
118	2	HP_MT	0.98
118	3	HP_MT	0.98
118	4	HP_MT	0.98
118	5	HP_MT	0.98
118	6	HP_MT	0.98
118	7	HP_MT	0.98
118	8	HP_MT	0.98
118	9	HP_MT	0.98
118	10	HP_MT	0.98
118	11	HP_MT	0.98
118	12	HP_MT	0.98
118	13	HP_MT	0.98
118	14	HP_MT	0.98
118	15	HP_MT	0.98
118	16	HP_MT	0.98
118	17	HP_MT	0.98
118	18	HP_MT	0.98
118	19	HP_MT	0.98
118	20	HP_MT	0.98
118	21	HP_MT	0.98
118	22	HP_MT	0.98
118	23	HP_MT	0.98
118	24	HP_MT	0.98
118	1	PV	0.0
118	2	PV	0.0
118	3	PV	0.0
118	4	PV	0.0
118	5	PV	0.0
118	6	PV	0.0
118	7	PV	0.0
118	8	PV	0.18
118	9	PV	0.303
118	10	PV	0.343
118	11	PV	0.321
118	12	PV	0.129
118	13	PV	0.283
118	14	PV	0.12
118	15	PV	0.304
118	16	PV	0.293
118	17	PV	0.0
118	18	PV	0.0
118	19	PV	0.0
118	20	PV	0.0
118	21	PV	0.0
118	22	PV	0.0
118	23	PV	0.0
118	24	PV	0.0
118	1	P2G	0.98
118	2	P2G	0.98
118	3	P2G	0.98
118	4	P2G	0.98
118	5	P2G	0.98
118	6	P2G	0.98
118	7	P2G	0.98
118	8	P2G	0.98
118	9	P2G	0.98
118	10	P2G	0.98
118	11	P2G	0.98
118	12	P2G	0.98
118	13	P2G	0.98
118	14	P2G	0.98
118	15	P2G	0.98
118	16	P2G	0.98
118	17	P2G	0.98
118	18	P2G	0.98
118	19	P2G	0.98
118	20	P2G	0.98
118	21	P2G	0.98
118	22	P2G	0.98
118	23	P2G	0.98
118	24	P2G	0.98
118	1	G2P	0.98
118	2	G2P	0.98
118	3	G2P	0.98
118	4	G2P	0.98
118	5	G2P	0.98
118	6	G2P	0.98
118	7	G2P	0.98
118	8	G2P	0.98
118	9	G2P	0.98
118	10	G2P	0.98
118	11	G2P	0.98
118	12	G2P	0.98
118	13	G2P	0.98
118	14	G2P	0.98
118	15	G2P	0.98
118	16	G2P	0.98
118	17	G2P	0.98
118	18	G2P	0.98
118	19	G2P	0.98
118	20	G2P	0.98
118	21	G2P	0.98
118	22	G2P	0.98
118	23	G2P	0.98
118	24	G2P	0.98
118	1	GasBoiler	0.98
118	2	GasBoiler	0.98
118	3	GasBoiler	0.98
118	4	GasBoiler	0.98
118	5	GasBoiler	0.98
118	6	GasBoiler	0.98
118	7	GasBoiler	0.98
118	8	GasBoiler	0.98
118	9	GasBoiler	0.98
118	10	GasBoiler	0.98
118	11	GasBoiler	0.98
118	12	GasBoiler	0.98
118	13	GasBoiler	0.98
118	14	GasBoiler	0.98
118	15	GasBoiler	0.98
118	16	GasBoiler	0.98
118	17	GasBoiler	0.98
118	18	GasBoiler	0.98
118	19	GasBoiler	0.98
118	20	GasBoiler	0.98
118	21	GasBoiler	0.98
118	22	GasBoiler	0.98
118	23	GasBoiler	0.98
118	24	GasBoiler	0.98
118	1	CHP	0.98
118	2	CHP	0.98
118	3	CHP	0.98
118	4	CHP	0.98
118	5	CHP	0.98
118	6	CHP	0.98
118	7	CHP	0.98
118	8	CHP	0.98
118	9	CHP	0.98
118	10	CHP	0.98
118	11	CHP	0.98
118	12	CHP	0.98
118	13	CHP	0.98
118	14	CHP	0.98
118	15	CHP	0.98
118	16	CHP	0.98
118	17	CHP	0.98
118	18	CHP	0.98
118	19	CHP	0.98
118	20	CHP	0.98
118	21	CHP	0.98
118	22	CHP	0.98
118	23	CHP	0.98
118	24	CHP	0.98
118	1	Biogas_Grid	0.9
118	2	Biogas_Grid	0.9
118	3	Biogas_Grid	0.9
118	4	Biogas_Grid	0.9
118	5	Biogas_Grid	0.9
118	6	Biogas_Grid	0.9
118	7	Biogas_Grid	0.9
118	8	Biogas_Grid	0.9
118	9	Biogas_Grid	0.9
118	10	Biogas_Grid	0.9
118	11	Biogas_Grid	0.9
118	12	Biogas_Grid	0.9
118	13	Biogas_Grid	0.9
118	14	Biogas_Grid	0.9
118	15	Biogas_Grid	0.9
118	16	Biogas_Grid	0.9
118	17	Biogas_Grid	0.9
118	18	Biogas_Grid	0.9
118	19	Biogas_Grid	0.9
118	20	Biogas_Grid	0.9
118	21	Biogas_Grid	0.9
118	22	Biogas_Grid	0.9
118	23	Biogas_Grid	0.9
118	24	Biogas_Grid	0.9
118	1	CH4_Grid	0.8
118	2	CH4_Grid	0.8
118	3	CH4_Grid	0.8
118	4	CH4_Grid	0.8
118	5	CH4_Grid	0.8
118	6	CH4_Grid	0.8
118	7	CH4_Grid	0.8
118	8	CH4_Grid	0.8
118	9	CH4_Grid	0.8
118	10	CH4_Grid	0.8
118	11	CH4_Grid	0.8
118	12	CH4_Grid	0.8
118	13	CH4_Grid	0.8
118	14	CH4_Grid	0.8
118	15	CH4_Grid	0.8
118	16	CH4_Grid	0.8
118	17	CH4_Grid	0.8
118	18	CH4_Grid	0.8
118	19	CH4_Grid	0.8
118	20	CH4_Grid	0.8
118	21	CH4_Grid	0.8
118	22	CH4_Grid	0.8
118	23	CH4_Grid	0.8
118	24	CH4_Grid	0.8
118	1	CH4_H2_Mixer	1.0
118	2	CH4_H2_Mixer	1.0
118	3	CH4_H2_Mixer	1.0
118	4	CH4_H2_Mixer	1.0
118	5	CH4_H2_Mixer	1.0
118	6	CH4_H2_Mixer	1.0
118	7	CH4_H2_Mixer	1.0
118	8	CH4_H2_Mixer	1.0
118	9	CH4_H2_Mixer	1.0
118	10	CH4_H2_Mixer	1.0
118	11	CH4_H2_Mixer	1.0
118	12	CH4_H2_Mixer	1.0
118	13	CH4_H2_Mixer	1.0
118	14	CH4_H2_Mixer	1.0
118	15	CH4_H2_Mixer	1.0
118	16	CH4_H2_Mixer	1.0
118	17	CH4_H2_Mixer	1.0
118	18	CH4_H2_Mixer	1.0
118	19	CH4_H2_Mixer	1.0
118	20	CH4_H2_Mixer	1.0
118	21	CH4_H2_Mixer	1.0
118	22	CH4_H2_Mixer	1.0
118	23	CH4_H2_Mixer	1.0
118	24	CH4_H2_Mixer	1.0
119	1	Power_Grid	1.0
119	2	Power_Grid	1.0
119	3	Power_Grid	1.0
119	4	Power_Grid	1.0
119	5	Power_Grid	1.0
119	6	Power_Grid	1.0
119	7	Power_Grid	1.0
119	8	Power_Grid	1.0
119	9	Power_Grid	1.0
119	10	Power_Grid	1.0
119	11	Power_Grid	1.0
119	12	Power_Grid	1.0
119	13	Power_Grid	1.0
119	14	Power_Grid	1.0
119	15	Power_Grid	1.0
119	16	Power_Grid	1.0
119	17	Power_Grid	1.0
119	18	Power_Grid	1.0
119	19	Power_Grid	1.0
119	20	Power_Grid	1.0
119	21	Power_Grid	1.0
119	22	Power_Grid	1.0
119	23	Power_Grid	1.0
119	24	Power_Grid	1.0
119	1	ElectricBoiler	0.98
119	2	ElectricBoiler	0.98
119	3	ElectricBoiler	0.98
119	4	ElectricBoiler	0.98
119	5	ElectricBoiler	0.98
119	6	ElectricBoiler	0.98
119	7	ElectricBoiler	0.98
119	8	ElectricBoiler	0.98
119	9	ElectricBoiler	0.98
119	10	ElectricBoiler	0.98
119	11	ElectricBoiler	0.98
119	12	ElectricBoiler	0.98
119	13	ElectricBoiler	0.98
119	14	ElectricBoiler	0.98
119	15	ElectricBoiler	0.98
119	16	ElectricBoiler	0.98
119	17	ElectricBoiler	0.98
119	18	ElectricBoiler	0.98
119	19	ElectricBoiler	0.98
119	20	ElectricBoiler	0.98
119	21	ElectricBoiler	0.98
119	22	ElectricBoiler	0.98
119	23	ElectricBoiler	0.98
119	24	ElectricBoiler	0.98
119	1	HP_LT	0.98
119	2	HP_LT	0.98
119	3	HP_LT	0.98
119	4	HP_LT	0.98
119	5	HP_LT	0.98
119	6	HP_LT	0.98
119	7	HP_LT	0.98
119	8	HP_LT	0.98
119	9	HP_LT	0.98
119	10	HP_LT	0.98
119	11	HP_LT	0.98
119	12	HP_LT	0.98
119	13	HP_LT	0.98
119	14	HP_LT	0.98
119	15	HP_LT	0.98
119	16	HP_LT	0.98
119	17	HP_LT	0.98
119	18	HP_LT	0.98
119	19	HP_LT	0.98
119	20	HP_LT	0.98
119	21	HP_LT	0.98
119	22	HP_LT	0.98
119	23	HP_LT	0.98
119	24	HP_LT	0.98
119	1	HP_MT	0.98
119	2	HP_MT	0.98
119	3	HP_MT	0.98
119	4	HP_MT	0.98
119	5	HP_MT	0.98
119	6	HP_MT	0.98
119	7	HP_MT	0.98
119	8	HP_MT	0.98
119	9	HP_MT	0.98
119	10	HP_MT	0.98
119	11	HP_MT	0.98
119	12	HP_MT	0.98
119	13	HP_MT	0.98
119	14	HP_MT	0.98
119	15	HP_MT	0.98
119	16	HP_MT	0.98
119	17	HP_MT	0.98
119	18	HP_MT	0.98
119	19	HP_MT	0.98
119	20	HP_MT	0.98
119	21	HP_MT	0.98
119	22	HP_MT	0.98
119	23	HP_MT	0.98
119	24	HP_MT	0.98
119	1	PV	0.0
119	2	PV	0.0
119	3	PV	0.0
119	4	PV	0.0
119	5	PV	0.0
119	6	PV	0.0
119	7	PV	0.0
119	8	PV	0.328
119	9	PV	0.387
119	10	PV	0.371
119	11	PV	0.326
119	12	PV	0.176
119	13	PV	0.15
119	14	PV	0.295
119	15	PV	0.21
119	16	PV	0.378
119	17	PV	0.0
119	18	PV	0.0
119	19	PV	0.0
119	20	PV	0.0
119	21	PV	0.0
119	22	PV	0.0
119	23	PV	0.0
119	24	PV	0.0
119	1	P2G	0.98
119	2	P2G	0.98
119	3	P2G	0.98
119	4	P2G	0.98
119	5	P2G	0.98
119	6	P2G	0.98
119	7	P2G	0.98
119	8	P2G	0.98
119	9	P2G	0.98
119	10	P2G	0.98
119	11	P2G	0.98
119	12	P2G	0.98
119	13	P2G	0.98
119	14	P2G	0.98
119	15	P2G	0.98
119	16	P2G	0.98
119	17	P2G	0.98
119	18	P2G	0.98
119	19	P2G	0.98
119	20	P2G	0.98
119	21	P2G	0.98
119	22	P2G	0.98
119	23	P2G	0.98
119	24	P2G	0.98
119	1	G2P	0.98
119	2	G2P	0.98
119	3	G2P	0.98
119	4	G2P	0.98
119	5	G2P	0.98
119	6	G2P	0.98
119	7	G2P	0.98
119	8	G2P	0.98
119	9	G2P	0.98
119	10	G2P	0.98
119	11	G2P	0.98
119	12	G2P	0.98
119	13	G2P	0.98
119	14	G2P	0.98
119	15	G2P	0.98
119	16	G2P	0.98
119	17	G2P	0.98
119	18	G2P	0.98
119	19	G2P	0.98
119	20	G2P	0.98
119	21	G2P	0.98
119	22	G2P	0.98
119	23	G2P	0.98
119	24	G2P	0.98
119	1	GasBoiler	0.98
119	2	GasBoiler	0.98
119	3	GasBoiler	0.98
119	4	GasBoiler	0.98
119	5	GasBoiler	0.98
119	6	GasBoiler	0.98
119	7	GasBoiler	0.98
119	8	GasBoiler	0.98
119	9	GasBoiler	0.98
119	10	GasBoiler	0.98
119	11	GasBoiler	0.98
119	12	GasBoiler	0.98
119	13	GasBoiler	0.98
119	14	GasBoiler	0.98
119	15	GasBoiler	0.98
119	16	GasBoiler	0.98
119	17	GasBoiler	0.98
119	18	GasBoiler	0.98
119	19	GasBoiler	0.98
119	20	GasBoiler	0.98
119	21	GasBoiler	0.98
119	22	GasBoiler	0.98
119	23	GasBoiler	0.98
119	24	GasBoiler	0.98
119	1	CHP	0.98
119	2	CHP	0.98
119	3	CHP	0.98
119	4	CHP	0.98
119	5	CHP	0.98
119	6	CHP	0.98
119	7	CHP	0.98
119	8	CHP	0.98
119	9	CHP	0.98
119	10	CHP	0.98
119	11	CHP	0.98
119	12	CHP	0.98
119	13	CHP	0.98
119	14	CHP	0.98
119	15	CHP	0.98
119	16	CHP	0.98
119	17	CHP	0.98
119	18	CHP	0.98
119	19	CHP	0.98
119	20	CHP	0.98
119	21	CHP	0.98
119	22	CHP	0.98
119	23	CHP	0.98
119	24	CHP	0.98
119	1	Biogas_Grid	0.9
119	2	Biogas_Grid	0.9
119	3	Biogas_Grid	0.9
119	4	Biogas_Grid	0.9
119	5	Biogas_Grid	0.9
119	6	Biogas_Grid	0.9
119	7	Biogas_Grid	0.9
119	8	Biogas_Grid	0.9
119	9	Biogas_Grid	0.9
119	10	Biogas_Grid	0.9
119	11	Biogas_Grid	0.9
119	12	Biogas_Grid	0.9
119	13	Biogas_Grid	0.9
119	14	Biogas_Grid	0.9
119	15	Biogas_Grid	0.9
119	16	Biogas_Grid	0.9
119	17	Biogas_Grid	0.9
119	18	Biogas_Grid	0.9
119	19	Biogas_Grid	0.9
119	20	Biogas_Grid	0.9
119	21	Biogas_Grid	0.9
119	22	Biogas_Grid	0.9
119	23	Biogas_Grid	0.9
119	24	Biogas_Grid	0.9
119	1	CH4_Grid	0.8
119	2	CH4_Grid	0.8
119	3	CH4_Grid	0.8
119	4	CH4_Grid	0.8
119	5	CH4_Grid	0.8
119	6	CH4_Grid	0.8
119	7	CH4_Grid	0.8
119	8	CH4_Grid	0.8
119	9	CH4_Grid	0.8
119	10	CH4_Grid	0.8
119	11	CH4_Grid	0.8
119	12	CH4_Grid	0.8
119	13	CH4_Grid	0.8
119	14	CH4_Grid	0.8
119	15	CH4_Grid	0.8
119	16	CH4_Grid	0.8
119	17	CH4_Grid	0.8
119	18	CH4_Grid	0.8
119	19	CH4_Grid	0.8
119	20	CH4_Grid	0.8
119	21	CH4_Grid	0.8
119	22	CH4_Grid	0.8
119	23	CH4_Grid	0.8
119	24	CH4_Grid	0.8
119	1	CH4_H2_Mixer	1.0
